INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('210115-PYM-349', 97.50, 'CreditCard', 'Refunded', TO_TIMESTAMP('2021-01-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '210115-BKG-293884', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230905-PYM-466', 1415.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230905-BKG-748277', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230520-PYM-313', 1597.82, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-05-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230520-BKG-563278', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240105-PYM-250', 2550.00, 'CreditCard', 'Refunded', TO_TIMESTAMP('2024-01-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240105-BKG-936279', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240312-PYM-959', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-12 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240312-BKG-741280', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230618-PYM-175', 1004.55, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-06-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230618-BKG-125281', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('231015-PYM-695', 1423.64, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-10-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '231015-BKG-647282', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230708-PYM-832', 1616.73, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-08 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230708-BKG-983283', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240109-PYM-586', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-09 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240109-BKG-985284', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240325-PYM-668', 3060.00, 'CreditCard', 'Refunded', TO_TIMESTAMP('2024-03-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240325-BKG-786285', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230522-PYM-855', 1075.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-05-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230522-BKG-739286', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230925-PYM-731', 1415.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230925-BKG-856287', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230801-PYM-309', 1626.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-01 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230801-BKG-475288', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240112-PYM-399', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-12 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240112-BKG-629289', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240405-PYM-883', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-04-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240405-BKG-283290', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230510-PYM-679', 1075.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-05-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230510-BKG-935291', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230922-PYM-364', 1415.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230922-BKG-364292', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230715-PYM-696', 1616.73, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-07-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230715-BKG-928293', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240118-PYM-965', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240118-BKG-984294', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240402-PYM-236', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-04-02 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240402-BKG-673295', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230611-PYM-849', 927.27, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-06-11 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230611-BKG-364296', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230910-PYM-198', 1321.09, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230910-BKG-746297', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230705-PYM-522', 1616.73, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230705-BKG-875298', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240125-PYM-353', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240125-BKG-639299', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240318-PYM-734', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240318-BKG-582300', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230612-PYM-442', 1081.82, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-06-12 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230612-BKG-483301', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('231005-PYM-461', 1423.64, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-10-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '231005-BKG-738302', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230702-PYM-442', 1616.73, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-02 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230702-BKG-182303', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240110-PYM-120', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240110-BKG-849304', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240321-PYM-124', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-21 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240321-BKG-592305', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230618-PYM-988', 1004.55, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-06-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230618-BKG-293306', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('231010-PYM-243', 1328.73, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-10-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '231010-BKG-874307', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230720-PYM-852', 1515.68, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230720-BKG-985308', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240115-PYM-775', 2400.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240115-BKG-192309', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240310-PYM-354', 2890.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240310-BKG-485310', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230625-PYM-232', 1081.82, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-06-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230625-BKG-927311', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('231105-PYM-846', 1431.82, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-11-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '231105-BKG-489312', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230818-PYM-451', 1626.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230818-BKG-981313', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240122-PYM-738', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240122-BKG-582314', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240317-PYM-290', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-17 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240317-BKG-738315', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230712-PYM-454', 1088.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-12 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230712-BKG-295316', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230920-PYM-244', 1415.45, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-09-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230920-BKG-486317', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230815-PYM-661', 1626.18, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-08-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230815-BKG-567318', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240222-PYM-252', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-02-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240222-BKG-683319', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240319-PYM-341', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-19 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240319-BKG-493320', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230718-PYM-359', 1010.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230718-BKG-284321', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('231010-PYM-304', 1328.73, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-10-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '231010-BKG-657322', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230901-PYM-854', 1635.64, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-01 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230901-BKG-347323', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240215-PYM-262', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-02-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240215-BKG-582324', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240405-PYM-286', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-04-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240405-BKG-738325', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230625-PYM-196', 1081.82, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-06-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230625-BKG-384326', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230928-PYM-383', 1415.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-28 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230928-BKG-497327', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230812-PYM-527', 1626.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-12 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230812-BKG-738328', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240125-PYM-848', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240125-BKG-582329', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240315-PYM-221', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240315-BKG-849330', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230722-PYM-769', 1088.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230722-BKG-295331', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230920-PYM-544', 1415.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230920-BKG-738332', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230810-PYM-481', 1626.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230810-BKG-984333', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240119-PYM-351', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-19 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240119-BKG-485334', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240305-PYM-347', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240305-BKG-849335', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230725-PYM-867', 1088.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230725-BKG-495336', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230925-PYM-639', 1415.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230925-BKG-394337', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230805-PYM-833', 1626.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230805-BKG-284338', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240125-PYM-870', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240125-BKG-738339', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240318-PYM-343', 3060.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240318-BKG-849340', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230620-PYM-244', 1004.55, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-06-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230620-BKG-583341', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230929-PYM-240', 1321.09, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-29 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230929-BKG-849342', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230822-PYM-423', 1524.55, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230822-BKG-972343', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240105-PYM-263', 2400.00, 'CreditCard', 'Refunded', TO_TIMESTAMP('2024-01-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240105-BKG-194344', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240317-PYM-984', 2890.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-17 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240317-BKG-583345', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230730-PYM-958', 1088.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-30 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230730-BKG-473346', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('231015-PYM-965', 1423.64, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-10-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '231015-BKG-394347', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230820-PYM-339', 1626.18, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230820-BKG-485348', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240110-PYM-874', 2550.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240110-BKG-583349', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240322-PYM-446', 3060.00, 'CreditCard', 'Refunded', TO_TIMESTAMP('2024-03-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240322-BKG-849350', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230718-PYM-249', 932.73, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230718-BKG-192351', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230925-PYM-998', 1226.73, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230925-BKG-573352', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230822-PYM-182', 1422.91, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230822-BKG-485353', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240115-PYM-846', 2250.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-01-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240115-BKG-384354', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240320-PYM-391', 2720.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-03-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240320-BKG-849355', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('220415-PYM-910', 559.41, 'CreditCard', 'Completed', TO_TIMESTAMP('2022-04-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '220415-BKG-394287', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('220508-PYM-258', 85.74, 'CreditCard', 'Refunded', TO_TIMESTAMP('2022-05-08 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '220508-BKG-728194', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('220611-PYM-677', 1443.27, 'CreditCard', 'Completed', TO_TIMESTAMP('2022-06-11 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '220611-BKG-128763', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('220720-PYM-383', 4402.33, 'CreditCard', 'Completed', TO_TIMESTAMP('2022-07-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '220720-BKG-635921', NULL);
